i,j,time_hr
C030,CD11,0.17308333333333334
C030,CD12,0.19416666666666665
C031,CD11,0.6157777777777779
C031,CD12,0.7196666666666667
C032,CD11,0.06202777777777778
C032,CD12,0.34275
C033,CD11,0.28344444444444444
C033,CD12,0.3438611111111111
C034,CD11,0.2666111111111111
C034,CD12,0.11163888888888888
C035,CD11,0.3408055555555556
C035,CD12,0.254
C036,CD11,0.3391944444444444
C036,CD12,0.25480555555555556
C037,CD11,0.30622222222222223
C037,CD12,0.09619444444444444
C038,CD11,0.16208333333333333
C038,CD12,0.26555555555555554
C039,CD11,0.20552777777777778
C039,CD12,0.19444444444444445
C040,CD11,0.2548333333333333
C040,CD12,0.35474999999999995
C041,CD11,0.37269444444444444
C041,CD12,0.4022222222222222
C042,CD11,0.2950833333333333
C042,CD12,0.3393055555555556
C043,CD11,0.2803888888888889
C043,CD12,0.25063888888888886
C044,CD11,0.13058333333333333
C044,CD12,0.3471388888888889
C045,CD11,0.24736111111111111
C045,CD12,0.1874722222222222
C046,CD11,0.33016666666666666
C046,CD12,0.28152777777777777
C047,CD11,0.4946388888888889
C047,CD12,0.4910277777777778
C048,CD11,0.195
C048,CD12,0.23480555555555555
C049,CD11,0.27055555555555555
C049,CD12,0.48686111111111113
C050,CD11,0.28061111111111114
C050,CD12,0.26952777777777776
C051,C001,0.0
C051,C002,0.3969166666666667
C051,C003,0.3117777777777778
C051,C004,0.24975
C051,C005,0.20297222222222225
C051,C006,0.1966388888888889
C051,C007,0.28425
C051,C008,0.4960277777777778
C051,C009,0.19744444444444442
C051,C010,0.10041666666666667
C051,C011,0.4940833333333333
C051,C012,0.31916666666666665
C051,C013,0.45944444444444443
C051,C014,0.15927777777777777
C051,C015,0.12863888888888889
C051,C016,0.47238888888888886
C051,C017,0.4295
C051,C018,0.20780555555555555
C051,C019,0.3421388888888889
C051,C020,0.22972222222222222
C051,C021,0.46125
C051,C022,0.415
C051,C023,0.2625
C051,C024,0.4416388888888889
C051,C025,0.35200000000000004
C052,C001,0.36525
C052,C002,0.0
C052,C003,0.11594444444444443
C052,C004,0.1922777777777778
C052,C005,0.46413888888888893
C052,C006,0.3316388888888889
C052,C007,0.4533333333333333
C052,C008,0.6127777777777778
C052,C009,0.2926944444444445
C052,C010,0.41188888888888886
C052,C011,0.6732777777777779
C052,C012,0.49869444444444444
C052,C013,0.5576944444444445
C052,C014,0.46275000000000005
C052,C015,0.4321111111111111
C052,C016,0.5891388888888889
C052,C017,0.5755277777777777
C052,C018,0.2528611111111111
C052,C019,0.45511111111111113
C052,C020,0.256
C052,C021,0.6404444444444444
C052,C022,0.5145833333333333
C052,C023,0.21791666666666668
C052,C024,0.5583888888888889
C052,C025,0.5710555555555556
C053,C001,0.3075
C053,C002,0.12013888888888889
C053,C003,0.0
C053,C004,0.11233333333333333
C053,C005,0.4046666666666667
C053,C006,0.27216666666666667
C053,C007,0.39386111111111116
C053,C008,0.5533055555555556
C053,C009,0.23322222222222222
C053,C010,0.31983333333333336
C053,C011,0.6138055555555555
C053,C012,0.43922222222222224
C053,C013,0.4982222222222222
C053,C014,0.405
C053,C015,0.37436111111111114
C053,C016,0.5296666666666666
C053,C017,0.5160555555555555
C053,C018,0.15200000000000002
C053,C019,0.3956388888888889
C053,C020,0.15355555555555556
C053,C021,0.5809722222222222
C053,C022,0.45511111111111113
C053,C023,0.17408333333333334
C053,C024,0.4989166666666666
C053,C025,0.5115833333333334
C054,C001,0.21861111111111112
C054,C002,0.17602777777777778
C054,C003,0.09055555555555556
C054,C004,0.0
C054,C005,0.33469444444444446
C054,C006,0.20119444444444443
C054,C007,0.3238888888888889
C054,C008,0.48333333333333334
C054,C009,0.16325
C054,C010,0.26525
C054,C011,0.5438333333333333
C054,C012,0.36924999999999997
C054,C013,0.42825
C054,C014,0.3161111111111111
C054,C015,0.28547222222222224
C054,C016,0.45969444444444446
C054,C017,0.44608333333333333
C054,C018,0.12308333333333334
C054,C019,0.3256666666666667
C054,C020,0.16641666666666668
C054,C021,0.511
C054,C022,0.38513888888888886
C054,C023,0.10411111111111111
C054,C024,0.42894444444444446
C054,C025,0.4416111111111111
C055,C001,0.20477777777777778
C055,C002,0.40349999999999997
C055,C003,0.3135277777777778
C055,C004,0.2515
C055,C005,0.0
C055,C006,0.17311111111111113
C055,C007,0.2128611111111111
C055,C008,0.3927777777777778
C055,C009,0.18519444444444447
C055,C010,0.2560277777777778
C055,C011,0.38722222222222225
C055,C012,0.15438888888888888
C055,C013,0.38058333333333333
C055,C014,0.173
C055,C015,0.26672222222222225
C055,C016,0.3816944444444444
C055,C017,0.32575000000000004
C055,C018,0.3193888888888889
C055,C019,0.27075
C055,C020,0.3666111111111111
C055,C021,0.36386111111111114
C055,C022,0.3436111111111111
C055,C023,0.21794444444444444
C055,C024,0.3471388888888889
C055,C025,0.19830555555555554
C056,C001,0.18591666666666665
C056,C002,0.3432777777777778
C056,C003,0.25330555555555556
C056,C004,0.1912777777777778
C056,C005,0.21766666666666667
C056,C006,0.0
C056,C007,0.23402777777777778
C056,C008,0.4452222222222222
C056,C009,0.07444444444444444
C056,C010,0.23255555555555557
C056,C011,0.44386111111111115
C056,C012,0.28938888888888886
C056,C013,0.39013888888888887
C056,C014,0.28341666666666665
C056,C015,0.25277777777777777
C056,C016,0.42158333333333337
C056,C017,0.3792777777777778
C056,C018,0.23336111111111113
C056,C019,0.28755555555555556
C056,C020,0.27405555555555555
C056,C021,0.41102777777777777
C056,C022,0.34702777777777777
C056,C023,0.1577222222222222
C056,C024,0.3908333333333333
C056,C025,0.34836111111111107
C057,C001,0.29888888888888887
C057,C002,0.46208333333333335
C057,C003,0.37211111111111106
C057,C004,0.3100833333333333
C057,C005,0.21875
C057,C006,0.23169444444444445
C057,C007,0.0
C057,C008,0.32019444444444445
C057,C009,0.2437777777777778
C057,C010,0.3455277777777778
C057,C011,0.31775000000000003
C057,C012,0.15075000000000002
C057,C013,0.308
C057,C014,0.3565277777777778
C057,C015,0.36575
C057,C016,0.3091111111111111
C057,C017,0.25316666666666665
C057,C018,0.3779722222222222
C057,C019,0.22330555555555556
C057,C020,0.43674999999999997
C057,C021,0.29127777777777775
C057,C022,0.2961666666666667
C057,C023,0.27652777777777776
C057,C024,0.27455555555555555
C057,C025,0.29077777777777775
C058,C001,0.5253611111111111
C058,C002,0.6505833333333333
C058,C003,0.5606111111111112
C058,C004,0.4985833333333334
C058,C005,0.4231666666666667
C058,C006,0.45549999999999996
C058,C007,0.32416666666666666
C058,C008,0.0
C058,C009,0.43474999999999997
C058,C010,0.572
C058,C011,0.1488611111111111
C058,C012,0.2761388888888889
C058,C013,0.2619444444444444
C058,C014,0.5261666666666667
C058,C015,0.5922222222222222
C058,C016,0.14127777777777778
C058,C017,0.17844444444444443
C058,C018,0.5636111111111111
C058,C019,0.20377777777777778
C058,C020,0.6223888888888889
C058,C021,0.24619444444444444
C058,C022,0.29127777777777775
C058,C023,0.46502777777777776
C058,C024,0.19983333333333334
C058,C025,0.4453055555555555
C059,C001,0.1388888888888889
C059,C002,0.29886111111111113
C059,C003,0.2137222222222222
C059,C004,0.15169444444444444
C059,C005,0.25763888888888886
C059,C006,0.07052777777777777
C059,C007,0.27155555555555555
C059,C008,0.41444444444444445
C059,C009,0.0
C059,C010,0.18552777777777776
C059,C011,0.47494444444444445
C059,C012,0.3169166666666667
C059,C013,0.35936111111111113
C059,C014,0.2363888888888889
C059,C015,0.20575000000000002
C059,C016,0.3908055555555556
C059,C017,0.37719444444444444
C059,C018,0.1638888888888889
C059,C019,0.25677777777777777
C059,C020,0.22266666666666668
C059,C021,0.44211111111111107
C059,C022,0.31625
C059,C023,0.11858333333333333
C059,C024,0.3600555555555556
C059,C025,0.3758888888888889
C060,C001,0.10422222222222222
C060,C002,0.42530555555555555
C060,C003,0.32130555555555557
C060,C004,0.2891944444444444
C060,C005,0.26863888888888887
C060,C006,0.23608333333333334
C060,C007,0.32369444444444445
C060,C008,0.5354722222222222
C060,C009,0.23688888888888887
C060,C010,0.0
C060,C011,0.5335277777777778
C060,C012,0.38483333333333336
C060,C013,0.4988888888888889
C060,C014,0.17563888888888887
C060,C015,0.1603611111111111
C060,C016,0.5118333333333334
C060,C017,0.46894444444444444
C060,C018,0.20847222222222223
C060,C019,0.38158333333333333
C060,C020,0.2303888888888889
C060,C021,0.5006944444444444
C060,C022,0.45444444444444443
C060,C023,0.30194444444444446
C060,C024,0.48108333333333336
C060,C025,0.41766666666666663
C061,C001,0.5280277777777778
C061,C002,0.6706388888888889
C061,C003,0.5806666666666667
C061,C004,0.5186388888888889
C061,C005,0.35297222222222224
C061,C006,0.4434722222222222
C061,C007,0.3268333333333333
C061,C008,0.15966666666666665
C061,C009,0.4548055555555555
C061,C010,0.5746666666666668
C061,C011,0.0
C061,C012,0.19899999999999998
C061,C013,0.28708333333333336
C061,C014,0.4490277777777778
C061,C015,0.5427500000000001
C061,C016,0.2836944444444444
C061,C017,0.21841666666666665
C061,C018,0.5836666666666667
C061,C019,0.23391666666666666
C061,C020,0.6424444444444445
C061,C021,0.11427777777777777
C061,C022,0.3143333333333333
C061,C023,0.4850833333333333
C061,C024,0.23980555555555555
C061,C025,0.3681666666666667
C062,C001,0.38225
C062,C002,0.5158611111111111
C062,C003,0.42588888888888893
C062,C004,0.36386111111111114
C062,C005,0.19794444444444445
C062,C006,0.28844444444444445
C062,C007,0.22652777777777777
C062,C008,0.36091666666666666
C062,C009,0.3000277777777777
C062,C010,0.427
C062,C011,0.3022777777777778
C062,C012,0.0
C062,C013,0.34872222222222227
C062,C014,0.29400000000000004
C062,C015,0.3877222222222222
C062,C016,0.3498333333333334
C062,C017,0.29388888888888887
C062,C018,0.4288888888888889
C062,C019,0.2586111111111111
C062,C020,0.48766666666666664
C062,C021,0.26552777777777775
C062,C022,0.3314722222222222
C062,C023,0.3303055555555555
C062,C024,0.31527777777777777
C062,C025,0.21313888888888888
C063,C001,0.47688888888888886
C063,C002,0.5888611111111112
C063,C003,0.4988888888888889
C063,C004,0.43686111111111114
C063,C005,0.44630555555555557
C063,C006,0.3937777777777777
C063,C007,0.32525000000000004
C063,C008,0.19672222222222224
C063,C009,0.3730277777777778
C063,C010,0.5235277777777778
C063,C011,0.29724999999999996
C063,C012,0.32766666666666666
C063,C013,0.0
C063,C014,0.5495555555555556
C063,C015,0.54375
C063,C016,0.17308333333333334
C063,C017,0.15216666666666664
C063,C018,0.5018888888888888
C063,C019,0.14441666666666667
C063,C020,0.5606666666666666
C063,C021,0.35483333333333333
C063,C022,0.14297222222222222
C063,C023,0.4033055555555556
C063,C024,0.13502777777777777
C063,C025,0.4968333333333333
C064,C001,0.16522222222222221
C064,C002,0.4973611111111111
C064,C003,0.4097777777777778
C064,C004,0.3501944444444445
C064,C005,0.1808611111111111
C064,C006,0.2970833333333333
C064,C007,0.3396666666666667
C064,C008,0.5514444444444444
C064,C009,0.2978888888888889
C064,C010,0.17230555555555555
C064,C011,0.5241388888888889
C064,C012,0.2913055555555556
C064,C013,0.5148611111111111
C064,C014,0.0
C064,C015,0.11661111111111111
C064,C016,0.5278055555555555
C064,C017,0.48491666666666666
C064,C018,0.29694444444444446
C064,C019,0.39755555555555555
C064,C020,0.31886111111111115
C064,C021,0.5019166666666667
C064,C022,0.47041666666666665
C064,C023,0.3463055555555556
C064,C024,0.4970555555555556
C064,C025,0.3352222222222222
C065,C001,0.12527777777777777
C065,C002,0.4574166666666667
C065,C003,0.36983333333333335
C065,C004,0.31025
C065,C005,0.23605555555555555
C065,C006,0.2571388888888889
C065,C007,0.34475
C065,C008,0.5565277777777777
C065,C009,0.2579444444444445
C065,C010,0.13236111111111112
C065,C011,0.5545833333333333
C065,C012,0.3391944444444444
C065,C013,0.5199444444444444
C065,C014,0.10383333333333333
C065,C015,0.0
C065,C016,0.532888888888889
C065,C017,0.49
C065,C018,0.257
C065,C019,0.4026388888888889
C065,C020,0.27891666666666665
C065,C021,0.5217499999999999
C065,C022,0.4755
C065,C023,0.323
C065,C024,0.5021388888888889
C065,C025,0.3831111111111111
C066,C001,0.5704722222222222
C066,C002,0.6824444444444445
C066,C003,0.5924722222222223
C066,C004,0.5304444444444444
C066,C005,0.4980277777777778
C066,C006,0.48736111111111113
C066,C007,0.39902777777777776
C066,C008,0.08188888888888889
C066,C009,0.4666111111111111
C066,C010,0.617111111111111
C066,C011,0.2237222222222222
C066,C012,0.351
C066,C013,0.20322222222222222
C066,C014,0.6010277777777777
C066,C015,0.6373333333333333
C066,C016,0.0
C066,C017,0.19825
C066,C018,0.5954722222222222
C066,C019,0.238
C066,C020,0.65425
C066,C021,0.32105555555555554
C066,C022,0.2855
C066,C023,0.4968888888888889
C066,C024,0.21533333333333335
C066,C025,0.5201666666666667
C067,C001,0.48363888888888884
C067,C002,0.5960555555555556
C067,C003,0.5060833333333333
C067,C004,0.44405555555555554
C067,C005,0.40349999999999997
C067,C006,0.40097222222222223
C067,C007,0.28244444444444444
C067,C008,0.14680555555555555
C067,C009,0.3802222222222222
C067,C010,0.5302777777777777
C067,C011,0.22680555555555557
C067,C012,0.2605
C067,C013,0.16341666666666665
C067,C014,0.5105277777777778
C067,C015,0.5505
C067,C016,0.12316666666666666
C067,C017,0.0
C067,C018,0.5090833333333333
C067,C019,0.15161111111111109
C067,C020,0.5678611111111111
C067,C021,0.2876666666666666
C067,C022,0.20669444444444446
C067,C023,0.4105
C067,C024,0.043444444444444445
C067,C025,0.42966666666666664
C068,C001,0.20169444444444445
C068,C002,0.26963888888888893
C068,C003,0.16563888888888886
C068,C004,0.12283333333333334
C068,C005,0.32561111111111113
C068,C006,0.22833333333333333
C068,C007,0.36833333333333335
C068,C008,0.5492777777777778
C068,C009,0.18836111111111112
C068,C010,0.19047222222222224
C068,C011,0.5781666666666667
C068,C012,0.43519444444444444
C068,C013,0.49419444444444444
C068,C014,0.29205555555555557
C068,C015,0.2614166666666667
C068,C016,0.5256388888888889
C068,C017,0.5120277777777777
C068,C018,0.0
C068,C019,0.3916111111111111
C068,C020,0.0913611111111111
C068,C021,0.5453333333333333
C068,C022,0.45108333333333334
C068,C023,0.20211111111111113
C068,C024,0.4948888888888889
C068,C025,0.4746388888888889
C069,C001,0.35327777777777775
C069,C002,0.46525000000000005
C069,C003,0.37527777777777777
C069,C004,0.31325000000000003
C069,C005,0.3303888888888889
C069,C006,0.27016666666666667
C069,C007,0.20933333333333334
C069,C008,0.19605555555555554
C069,C009,0.24941666666666665
C069,C010,0.3999166666666667
C069,C011,0.2565
C069,C012,0.2098888888888889
C069,C013,0.15947222222222224
C069,C014,0.42594444444444446
C069,C015,0.4201388888888889
C069,C016,0.1724166666666667
C069,C017,0.15880555555555556
C069,C018,0.37827777777777777
C069,C019,0.0
C069,C020,0.4370555555555556
C069,C021,0.23705555555555555
C069,C022,0.1333888888888889
C069,C023,0.2796944444444444
C069,C024,0.14166666666666666
C069,C025,0.37905555555555553
C070,C001,0.21905555555555556
C070,C002,0.25972222222222224
C070,C003,0.15572222222222223
C070,C004,0.1626111111111111
C070,C005,0.36741666666666667
C070,C006,0.2701388888888889
C070,C007,0.4101388888888889
C070,C008,0.60175
C070,C009,0.24083333333333334
C070,C010,0.20783333333333334
C070,C011,0.6199722222222223
C070,C012,0.47700000000000004
C070,C013,0.5466666666666666
C070,C014,0.3094166666666667
C070,C015,0.2787777777777778
C070,C016,0.578111111111111
C070,C017,0.5553888888888889
C070,C018,0.09047222222222222
C070,C019,0.44408333333333333
C070,C020,0.0
C070,C021,0.5871388888888889
C070,C022,0.5035555555555555
C070,C023,0.23044444444444445
C070,C024,0.5473611111111111
C070,C025,0.5164444444444445
C071,C001,0.49230555555555555
C071,C002,0.6349166666666666
C071,C003,0.5449444444444445
C071,C004,0.48291666666666666
C071,C005,0.32891666666666663
C071,C006,0.4194166666666667
C071,C007,0.2911111111111111
C071,C008,0.22627777777777777
C071,C009,0.41908333333333336
C071,C010,0.5389444444444444
C071,C011,0.08800000000000001
C071,C012,0.17494444444444443
C071,C013,0.30780555555555555
C071,C014,0.42497222222222225
C071,C015,0.5186944444444445
C071,C016,0.3089166666666666
C071,C017,0.25775
C071,C018,0.5479444444444445
C071,C019,0.20575000000000002
C071,C020,0.6067222222222222
C071,C021,0.0
C071,C022,0.2786111111111111
C071,C023,0.4493611111111111
C071,C024,0.2781666666666667
C071,C025,0.3441111111111111
C072,C001,0.44655555555555554
C072,C002,0.5235555555555556
C072,C003,0.4335833333333334
C072,C004,0.37155555555555553
C072,C005,0.42583333333333334
C072,C006,0.36344444444444446
C072,C007,0.3140833333333333
C072,C008,0.2604166666666667
C072,C009,0.34269444444444447
C072,C010,0.49319444444444444
C072,C011,0.3558611111111111
C072,C012,0.3259722222222222
C072,C013,0.17433333333333334
C072,C014,0.5192222222222223
C072,C015,0.5134166666666666
C072,C016,0.23677777777777778
C072,C017,0.22316666666666665
C072,C018,0.4646111111111111
C072,C019,0.12891666666666668
C072,C020,0.5059444444444444
C072,C021,0.35638888888888887
C072,C022,0.0
C072,C023,0.33799999999999997
C072,C024,0.20602777777777778
C072,C025,0.4951388888888889
C073,C001,0.22819444444444445
C073,C002,0.2111388888888889
C073,C003,0.16622222222222222
C073,C004,0.10419444444444445
C073,C005,0.29577777777777775
C073,C006,0.16327777777777777
C073,C007,0.26913888888888887
C073,C008,0.4427222222222222
C073,C009,0.12433333333333334
C073,C010,0.2748333333333333
C073,C011,0.4974444444444444
C073,C012,0.3145
C073,C013,0.38763888888888887
C073,C014,0.32569444444444445
C073,C015,0.29505555555555557
C073,C016,0.41908333333333336
C073,C017,0.40547222222222223
C073,C018,0.19725
C073,C019,0.28505555555555556
C073,C020,0.23858333333333331
C073,C021,0.46591666666666665
C073,C022,0.3139722222222222
C073,C023,0.0
C073,C024,0.3883333333333333
C073,C025,0.40269444444444447
C074,C001,0.4573611111111111
C074,C002,0.5825833333333333
C074,C003,0.4926111111111111
C074,C004,0.4305833333333333
C074,C005,0.37722222222222224
C074,C006,0.3875
C074,C007,0.25616666666666665
C074,C008,0.1725
C074,C009,0.36674999999999996
C074,C010,0.504
C074,C011,0.20380555555555557
C074,C012,0.23422222222222225
C074,C013,0.14775
C074,C014,0.48425
C074,C015,0.5242222222222223
C074,C016,0.1488611111111111
C074,C017,0.04066666666666667
C074,C018,0.4956111111111111
C074,C019,0.13577777777777778
C074,C020,0.5543888888888889
C074,C021,0.2613888888888889
C074,C022,0.21491666666666667
C074,C023,0.39702777777777776
C074,C024,0.0
C074,C025,0.4033888888888889
C075,C001,0.3829722222222222
C075,C002,0.5371666666666667
C075,C003,0.44719444444444445
C075,C004,0.38516666666666666
C075,C005,0.19733333333333333
C075,C006,0.3067777777777778
C075,C007,0.3426388888888889
C075,C008,0.4756944444444444
C075,C009,0.31886111111111115
C075,C010,0.43269444444444444
C075,C011,0.44719444444444445
C075,C012,0.2143611111111111
C075,C013,0.46349999999999997
C075,C014,0.2996944444444445
C075,C015,0.39341666666666664
C075,C016,0.4646111111111111
C075,C017,0.4086666666666667
C075,C018,0.45305555555555554
C075,C019,0.37363888888888885
C075,C020,0.5118333333333334
C075,C021,0.42497222222222225
C075,C022,0.4465
C075,C023,0.3516111111111111
C075,C024,0.4300555555555556
C075,C025,0.0
C051,C026,0.0
C051,C027,0.3969166666666667
C051,C028,0.3117777777777778
C051,C029,0.24975
C051,C030,0.20297222222222225
C051,C031,0.1966388888888889
C051,C032,0.28425
C051,C033,0.4960277777777778
C051,C034,0.19744444444444442
C051,C035,0.10041666666666667
C051,C036,0.4940833333333333
C051,C037,0.31916666666666665
C051,C038,0.45944444444444443
C051,C039,0.15927777777777777
C051,C040,0.12863888888888889
C051,C041,0.47238888888888886
C051,C042,0.4295
C051,C043,0.20780555555555555
C051,C044,0.3421388888888889
C051,C045,0.22972222222222222
C051,C046,0.46125
C051,C047,0.415
C051,C048,0.2625
C051,C049,0.4416388888888889
C051,C050,0.35200000000000004
C052,C026,0.36525
C052,C027,0.0
C052,C028,0.11594444444444443
C052,C029,0.1922777777777778
C052,C030,0.46413888888888893
C052,C031,0.3316388888888889
C052,C032,0.4533333333333333
C052,C033,0.6127777777777778
C052,C034,0.2926944444444445
C052,C035,0.41188888888888886
C052,C036,0.6732777777777779
C052,C037,0.49869444444444444
C052,C038,0.5576944444444445
C052,C039,0.46275000000000005
C052,C040,0.4321111111111111
C052,C041,0.5891388888888889
C052,C042,0.5755277777777777
C052,C043,0.2528611111111111
C052,C044,0.45511111111111113
C052,C045,0.256
C052,C046,0.6404444444444444
C052,C047,0.5145833333333333
C052,C048,0.21791666666666668
C052,C049,0.5583888888888889
C052,C050,0.5710555555555556
C053,C026,0.3075
C053,C027,0.12013888888888889
C053,C028,0.0
C053,C029,0.11233333333333333
C053,C030,0.4046666666666667
C053,C031,0.27216666666666667
C053,C032,0.39386111111111116
C053,C033,0.5533055555555556
C053,C034,0.23322222222222222
C053,C035,0.31983333333333336
C053,C036,0.6138055555555555
C053,C037,0.43922222222222224
C053,C038,0.4982222222222222
C053,C039,0.405
C053,C040,0.37436111111111114
C053,C041,0.5296666666666666
C053,C042,0.5160555555555555
C053,C043,0.15200000000000002
C053,C044,0.3956388888888889
C053,C045,0.15355555555555556
C053,C046,0.5809722222222222
C053,C047,0.45511111111111113
C053,C048,0.17408333333333334
C053,C049,0.4989166666666666
C053,C050,0.5115833333333334
C054,C026,0.21861111111111112
C054,C027,0.17602777777777778
C054,C028,0.09055555555555556
C054,C029,0.0
C054,C030,0.33469444444444446
C054,C031,0.20119444444444443
C054,C032,0.3238888888888889
C054,C033,0.48333333333333334
C054,C034,0.16325
C054,C035,0.26525
C054,C036,0.5438333333333333
C054,C037,0.36924999999999997
C054,C038,0.42825
C054,C039,0.3161111111111111
C054,C040,0.28547222222222224
C054,C041,0.45969444444444446
C054,C042,0.44608333333333333
C054,C043,0.12308333333333334
C054,C044,0.3256666666666667
C054,C045,0.16641666666666668
C054,C046,0.511
C054,C047,0.38513888888888886
C054,C048,0.10411111111111111
C054,C049,0.42894444444444446
C054,C050,0.4416111111111111
C055,C026,0.20477777777777778
C055,C027,0.40349999999999997
C055,C028,0.3135277777777778
C055,C029,0.2515
C055,C030,0.0
C055,C031,0.17311111111111113
C055,C032,0.2128611111111111
C055,C033,0.3927777777777778
C055,C034,0.18519444444444447
C055,C035,0.2560277777777778
C055,C036,0.38722222222222225
C055,C037,0.15438888888888888
C055,C038,0.38058333333333333
C055,C039,0.173
C055,C040,0.26672222222222225
C055,C041,0.3816944444444444
C055,C042,0.32575000000000004
C055,C043,0.3193888888888889
C055,C044,0.27075
C055,C045,0.3666111111111111
C055,C046,0.36386111111111114
C055,C047,0.3436111111111111
C055,C048,0.21794444444444444
C055,C049,0.3471388888888889
C055,C050,0.19830555555555554
C056,C026,0.18591666666666665
C056,C027,0.3432777777777778
C056,C028,0.25330555555555556
C056,C029,0.1912777777777778
C056,C030,0.21766666666666667
C056,C031,0.0
C056,C032,0.23402777777777778
C056,C033,0.4452222222222222
C056,C034,0.07444444444444444
C056,C035,0.23255555555555557
C056,C036,0.44386111111111115
C056,C037,0.28938888888888886
C056,C038,0.39013888888888887
C056,C039,0.28341666666666665
C056,C040,0.25277777777777777
C056,C041,0.42158333333333337
C056,C042,0.3792777777777778
C056,C043,0.23336111111111113
C056,C044,0.28755555555555556
C056,C045,0.27405555555555555
C056,C046,0.41102777777777777
C056,C047,0.34702777777777777
C056,C048,0.1577222222222222
C056,C049,0.3908333333333333
C056,C050,0.34836111111111107
C057,C026,0.29888888888888887
C057,C027,0.46208333333333335
C057,C028,0.37211111111111106
C057,C029,0.3100833333333333
C057,C030,0.21875
C057,C031,0.23169444444444445
C057,C032,0.0
C057,C033,0.32019444444444445
C057,C034,0.2437777777777778
C057,C035,0.3455277777777778
C057,C036,0.31775000000000003
C057,C037,0.15075000000000002
C057,C038,0.308
C057,C039,0.3565277777777778
C057,C040,0.36575
C057,C041,0.3091111111111111
C057,C042,0.25316666666666665
C057,C043,0.3779722222222222
C057,C044,0.22330555555555556
C057,C045,0.43674999999999997
C057,C046,0.29127777777777775
C057,C047,0.2961666666666667
C057,C048,0.27652777777777776
C057,C049,0.27455555555555555
C057,C050,0.29077777777777775
C058,C026,0.5253611111111111
C058,C027,0.6505833333333333
C058,C028,0.5606111111111112
C058,C029,0.4985833333333334
C058,C030,0.4231666666666667
C058,C031,0.45549999999999996
C058,C032,0.32416666666666666
C058,C033,0.0
C058,C034,0.43474999999999997
C058,C035,0.572
C058,C036,0.1488611111111111
C058,C037,0.2761388888888889
C058,C038,0.2619444444444444
C058,C039,0.5261666666666667
C058,C040,0.5922222222222222
C058,C041,0.14127777777777778
C058,C042,0.17844444444444443
C058,C043,0.5636111111111111
C058,C044,0.20377777777777778
C058,C045,0.6223888888888889
C058,C046,0.24619444444444444
C058,C047,0.29127777777777775
C058,C048,0.46502777777777776
C058,C049,0.19983333333333334
C058,C050,0.4453055555555555
C059,C026,0.1388888888888889
C059,C027,0.29886111111111113
C059,C028,0.2137222222222222
C059,C029,0.15169444444444444
C059,C030,0.25763888888888886
C059,C031,0.07052777777777777
C059,C032,0.27155555555555555
C059,C033,0.41444444444444445
C059,C034,0.0
C059,C035,0.18552777777777776
C059,C036,0.47494444444444445
C059,C037,0.3169166666666667
C059,C038,0.35936111111111113
C059,C039,0.2363888888888889
C059,C040,0.20575000000000002
C059,C041,0.3908055555555556
C059,C042,0.37719444444444444
C059,C043,0.1638888888888889
C059,C044,0.25677777777777777
C059,C045,0.22266666666666668
C059,C046,0.44211111111111107
C059,C047,0.31625
C059,C048,0.11858333333333333
C059,C049,0.3600555555555556
C059,C050,0.3758888888888889
C060,C026,0.10422222222222222
C060,C027,0.42530555555555555
C060,C028,0.32130555555555557
C060,C029,0.2891944444444444
C060,C030,0.26863888888888887
C060,C031,0.23608333333333334
C060,C032,0.32369444444444445
C060,C033,0.5354722222222222
C060,C034,0.23688888888888887
C060,C035,0.0
C060,C036,0.5335277777777778
C060,C037,0.38483333333333336
C060,C038,0.4988888888888889
C060,C039,0.17563888888888887
C060,C040,0.1603611111111111
C060,C041,0.5118333333333334
C060,C042,0.46894444444444444
C060,C043,0.20847222222222223
C060,C044,0.38158333333333333
C060,C045,0.2303888888888889
C060,C046,0.5006944444444444
C060,C047,0.45444444444444443
C060,C048,0.30194444444444446
C060,C049,0.48108333333333336
C060,C050,0.41766666666666663
C061,C026,0.5280277777777778
C061,C027,0.6706388888888889
C061,C028,0.5806666666666667
C061,C029,0.5186388888888889
C061,C030,0.35297222222222224
C061,C031,0.4434722222222222
C061,C032,0.3268333333333333
C061,C033,0.15966666666666665
C061,C034,0.4548055555555555
C061,C035,0.5746666666666668
C061,C036,0.0
C061,C037,0.19899999999999998
C061,C038,0.28708333333333336
C061,C039,0.4490277777777778
C061,C040,0.5427500000000001
C061,C041,0.2836944444444444
C061,C042,0.21841666666666665
C061,C043,0.5836666666666667
C061,C044,0.23391666666666666
C061,C045,0.6424444444444445
C061,C046,0.11427777777777777
C061,C047,0.3143333333333333
C061,C048,0.4850833333333333
C061,C049,0.23980555555555555
C061,C050,0.3681666666666667
C062,C026,0.38225
C062,C027,0.5158611111111111
C062,C028,0.42588888888888893
C062,C029,0.36386111111111114
C062,C030,0.19794444444444445
C062,C031,0.28844444444444445
C062,C032,0.22652777777777777
C062,C033,0.36091666666666666
C062,C034,0.3000277777777777
C062,C035,0.427
C062,C036,0.3022777777777778
C062,C037,0.0
C062,C038,0.34872222222222227
C062,C039,0.29400000000000004
C062,C040,0.3877222222222222
C062,C041,0.3498333333333334
C062,C042,0.29388888888888887
C062,C043,0.4288888888888889
C062,C044,0.2586111111111111
C062,C045,0.48766666666666664
C062,C046,0.26552777777777775
C062,C047,0.3314722222222222
